Device Id	Device Name	Probe Sensor in Fahrenheit	Probe Sensor Alert	Device Sensor in Fahrenheit	Device Sensor Alert	Device Sensor Humidity	Device Sensor Humidity Alert	Timestamp Record
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	46%	No	19/01/2015 05:39:33
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	40%	No	19/01/2015 05:38:01
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	40%	No	19/01/2015 05:31:51
00011ED95A401B5B	5 Outside Back West Door	n/a	No	30.2	No	78%	No	19/01/2015 05:14:09
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	46%	No	19/01/2015 05:09:31
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	40%	No	19/01/2015 05:01:46
00011ED95A401B5B	5 Outside Back West Door	n/a	No	30.4	No	78%	No	19/01/2015 04:44:07
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	46%	No	19/01/2015 04:39:29
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	41%	No	19/01/2015 04:31:45
00011ED95A401B5B	5 Outside Back West Door	n/a	No	30.8	No	79%	No	19/01/2015 04:14:09
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	46%	No	19/01/2015 04:09:29
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	40%	No	19/01/2015 04:08:03
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	41%	No	19/01/2015 04:01:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	31.1	No	78%	No	19/01/2015 03:44:05
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	46%	No	19/01/2015 03:39:29
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.3	No	40%	No	19/01/2015 03:38:01
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	41%	No	19/01/2015 03:31:39
00011ED95A401B5B	5 Outside Back West Door	n/a	No	31.2	No	78%	No	19/01/2015 03:14:03
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	47%	No	19/01/2015 03:09:25
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	41%	No	19/01/2015 03:08:01
000104203903E300	1 Downstairs Thermostat	n/a	No	69.1	No	41%	No	19/01/2015 03:01:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	32	No	78%	No	19/01/2015 02:44:01
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	47%	No	19/01/2015 02:39:23
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	42%	No	19/01/2015 02:38:00
000104203903E300	1 Downstairs Thermostat	n/a	No	68.6	No	42%	No	19/01/2015 02:31:34
00011ED95A401B5B	5 Outside Back West Door	n/a	No	32.5	No	77%	No	19/01/2015 02:14:01
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	47%	No	19/01/2015 02:09:21
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.8	No	43%	No	19/01/2015 02:08:00
000104203903E300	1 Downstairs Thermostat	n/a	No	69	No	42%	No	19/01/2015 02:01:32
00011ED95A401B5B	5 Outside Back West Door	n/a	No	33	No	76%	No	19/01/2015 01:43:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	47%	No	19/01/2015 01:39:19
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	43%	No	19/01/2015 01:38:00
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	42%	No	19/01/2015 01:31:30
00011ED95A401B5B	5 Outside Back West Door	n/a	No	34	No	75%	No	19/01/2015 01:13:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	47%	No	19/01/2015 01:09:17
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	43%	No	19/01/2015 01:08:00
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	43%	No	19/01/2015 01:01:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	34.7	No	74%	No	19/01/2015 00:43:58
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	47%	No	19/01/2015 00:39:17
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.2	No	43%	No	19/01/2015 00:38:00
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	44%	No	19/01/2015 00:31:28
00011ED95A401B5B	5 Outside Back West Door	n/a	No	35.7	No	71%	No	19/01/2015 00:13:46
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	48%	No	19/01/2015 00:09:15
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	72.2	No	43%	No	19/01/2015 00:08:00
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	43%	No	19/01/2015 00:01:36
00011ED95A401B5B	5 Outside Back West Door	n/a	No	36.2	No	70%	No	18/01/2015 23:43:49
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.5	No	48%	No	18/01/2015 23:39:19
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.4	No	45%	No	18/01/2015 23:38:00
000104203903E300	1 Downstairs Thermostat	n/a	No	68.6	No	45%	No	18/01/2015 23:31:23
00011ED95A401B5B	5 Outside Back West Door	n/a	No	37.1	No	70%	No	18/01/2015 23:13:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.1	No	48%	No	18/01/2015 23:09:14
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	68.9	No	49%	No	18/01/2015 23:08:00
000104203903E300	1 Downstairs Thermostat	n/a	No	67.7	No	46%	No	18/01/2015 23:01:20
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38	No	69%	No	18/01/2015 22:43:37
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	48%	No	18/01/2015 22:39:09
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	68	No	45%	No	18/01/2015 22:38:01
000104203903E300	1 Downstairs Thermostat	n/a	No	67.3	No	46%	No	18/01/2015 22:31:18
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.4	No	70%	No	18/01/2015 22:13:34
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	48%	No	18/01/2015 22:09:07
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	68.2	No	45%	No	18/01/2015 22:08:00
000104203903E300	1 Downstairs Thermostat	n/a	No	67.6	No	45%	No	18/01/2015 22:01:01
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.9	No	69%	No	18/01/2015 21:43:35
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	48%	No	18/01/2015 21:39:05
000104203903E300	1 Downstairs Thermostat	n/a	No	68	No	45%	No	18/01/2015 21:31:04
00011ED95A401B5B	5 Outside Back West Door	n/a	No	38.8	No	71%	No	18/01/2015 21:13:36
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.1	No	48%	No	18/01/2015 21:09:02
000104203903E300	1 Downstairs Thermostat	n/a	No	68.1	No	45%	No	18/01/2015 21:00:56
00011ED95A401B5B	5 Outside Back West Door	n/a	No	39.6	No	69%	No	18/01/2015 20:43:32
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.1	No	48%	No	18/01/2015 20:39:00
000104203903E300	1 Downstairs Thermostat	n/a	No	68.2	No	45%	No	18/01/2015 20:30:52
00011ED95A401B5B	5 Outside Back West Door	n/a	No	40.6	No	67%	No	18/01/2015 20:13:25
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.4	No	48%	No	18/01/2015 20:08:57
000104203903E300	1 Downstairs Thermostat	n/a	No	68.6	No	45%	No	18/01/2015 20:00:53
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.6	No	64%	No	18/01/2015 19:43:20
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.4	No	48%	No	18/01/2015 19:38:58
000104203903E300	1 Downstairs Thermostat	n/a	No	68.9	No	44%	No	18/01/2015 19:30:49
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.3	No	61%	No	18/01/2015 19:13:18
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.4	No	48%	No	18/01/2015 19:08:50
000104203903E300	1 Downstairs Thermostat	n/a	No	69	No	44%	No	18/01/2015 19:00:46
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.3	No	59%	No	18/01/2015 18:43:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.4	No	48%	No	18/01/2015 18:39:00
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	43%	No	18/01/2015 18:30:42
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45.5	No	58%	No	18/01/2015 18:13:07
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.4	No	49%	No	18/01/2015 18:08:49
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	42%	No	18/01/2015 18:00:40
00011ED95A401B5B	5 Outside Back West Door	n/a	No	48.2	No	53%	No	18/01/2015 17:43:12
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.4	No	49%	No	18/01/2015 17:38:50
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	41%	No	18/01/2015 17:38:03
000104203903E300	1 Downstairs Thermostat	n/a	No	69.9	No	41%	No	18/01/2015 17:30:35
00011ED95A401B5B	5 Outside Back West Door	n/a	No	51.4	No	48%	No	18/01/2015 17:13:02
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.4	No	49%	No	18/01/2015 17:08:44
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	70.7	No	40%	No	18/01/2015 17:08:04
000104203903E300	1 Downstairs Thermostat	n/a	No	70.4	No	40%	No	18/01/2015 17:00:29
00011ED95A401B5B	5 Outside Back West Door	n/a	No	54.2	No	47%	No	18/01/2015 16:43:00
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.5	No	49%	No	18/01/2015 16:38:38
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.8	No	41%	No	18/01/2015 16:38:02
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	42%	No	18/01/2015 16:30:25
00011ED95A401B5B	5 Outside Back West Door	n/a	No	56.5	No	46%	No	18/01/2015 16:13:03
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.5	No	49%	No	18/01/2015 16:08:26
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	42%	No	18/01/2015 16:00:18
00011ED95A401B5B	5 Outside Back West Door	n/a	No	56.8	No	51%	No	18/01/2015 15:42:51
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.5	No	49%	No	18/01/2015 15:38:19
000104203903E300	1 Downstairs Thermostat	n/a	No	70	No	41%	No	18/01/2015 15:30:22
00011ED95A401B5B	5 Outside Back West Door	n/a	No	58.5	No	56%	No	18/01/2015 15:12:52
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.5	No	49%	No	18/01/2015 15:08:22
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	41%	No	18/01/2015 15:00:13
00011ED95A401B5B	5 Outside Back West Door	n/a	No	58.1	No	57%	No	18/01/2015 14:42:30
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.6	No	49%	No	18/01/2015 14:38:12
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	42%	No	18/01/2015 14:30:05
00011ED95A401B5B	5 Outside Back West Door	n/a	No	57.2	No	62%	No	18/01/2015 14:12:17
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	49%	No	18/01/2015 14:08:11
000104203903E300	1 Downstairs Thermostat	n/a	No	73	No	44%	No	18/01/2015 14:00:05
00011ED95A401B5B	5 Outside Back West Door	n/a	No	57.3	No	64%	No	18/01/2015 13:42:17
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	48%	No	18/01/2015 13:38:12
000104203903E300	1 Downstairs Thermostat	n/a	No	73.4	No	46%	No	18/01/2015 13:30:09
00011ED95A401B5B	5 Outside Back West Door	n/a	No	56.4	No	67%	No	18/01/2015 13:12:16
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	48%	No	18/01/2015 13:08:07
000104203903E300	1 Downstairs Thermostat	n/a	No	73	No	47%	No	18/01/2015 13:00:06
00011ED95A401B5B	5 Outside Back West Door	n/a	No	55.8	No	71%	No	18/01/2015 12:42:15
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	48%	No	18/01/2015 12:38:05
000104203903E300	1 Downstairs Thermostat	n/a	No	72.5	No	45%	No	18/01/2015 12:30:04
00011ED95A401B5B	5 Outside Back West Door	n/a	No	53.8	No	76%	No	18/01/2015 12:12:17
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	47%	No	18/01/2015 12:08:03
000104203903E300	1 Downstairs Thermostat	n/a	No	72.2	No	45%	No	18/01/2015 11:59:54
00011ED95A401B5B	5 Outside Back West Door	n/a	No	53.2	No	80%	No	18/01/2015 11:42:15
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	47%	No	18/01/2015 11:38:01
000104203903E300	1 Downstairs Thermostat	n/a	No	71.8	No	45%	No	18/01/2015 11:29:52
00011ED95A401B5B	5 Outside Back West Door	n/a	No	50	No	82%	No	18/01/2015 11:12:18
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	47%	No	18/01/2015 11:08:01
000104203903E300	1 Downstairs Thermostat	n/a	No	71.6	No	45%	No	18/01/2015 10:59:53
00011ED95A401B5B	5 Outside Back West Door	n/a	No	47.9	No	83%	No	18/01/2015 10:42:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	47%	No	18/01/2015 10:37:59
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	42%	No	18/01/2015 10:29:46
00011ED95A401B5B	5 Outside Back West Door	n/a	No	47.9	No	82%	No	18/01/2015 10:12:22
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	47%	No	18/01/2015 10:07:55
000104203903E300	1 Downstairs Thermostat	n/a	No	71.8	No	41%	No	18/01/2015 09:59:43
00011ED95A401B5B	5 Outside Back West Door	n/a	No	45.5	No	84%	No	18/01/2015 09:42:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	47%	No	18/01/2015 09:37:51
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	41%	No	18/01/2015 09:29:43
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.4	No	86%	No	18/01/2015 09:12:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.5	No	46%	No	18/01/2015 09:07:53
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	40%	No	18/01/2015 08:59:38
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.8	No	85%	No	18/01/2015 08:42:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	18/01/2015 08:37:46
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	40%	No	18/01/2015 08:29:34
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.3	No	85%	No	18/01/2015 08:12:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	18/01/2015 08:07:46
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	40%	No	18/01/2015 07:59:30
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	85%	No	18/01/2015 07:42:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	18/01/2015 07:37:45
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	40%	No	18/01/2015 07:29:29
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	85%	No	18/01/2015 07:12:14
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	18/01/2015 07:07:42
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	39%	No	18/01/2015 06:59:26
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.6	No	84%	No	18/01/2015 06:40:09
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.7	No	39%	No	18/01/2015 06:38:00
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	18/01/2015 06:37:43
000104203903E300	1 Downstairs Thermostat	n/a	No	70.9	No	39%	No	18/01/2015 06:29:26
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	85%	No	18/01/2015 06:10:07
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.7	No	39%	No	18/01/2015 06:07:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	18/01/2015 06:07:41
000104203903E300	1 Downstairs Thermostat	n/a	No	70.9	No	39%	No	18/01/2015 05:59:23
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.3	No	84%	No	18/01/2015 05:40:07
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.7	No	39%	No	18/01/2015 05:37:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	18/01/2015 05:37:37
000104203903E300	1 Downstairs Thermostat	n/a	No	70.9	No	39%	No	18/01/2015 05:29:22
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	84%	No	18/01/2015 05:10:07
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	18/01/2015 05:07:35
000104203903E300	1 Downstairs Thermostat	n/a	No	71.1	No	39%	No	18/01/2015 04:59:17
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	82%	No	18/01/2015 04:40:07
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	39%	No	18/01/2015 04:38:01
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.4	No	46%	No	18/01/2015 04:37:34
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	39%	No	18/01/2015 04:29:15
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	81%	No	18/01/2015 04:10:08
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	39%	No	18/01/2015 04:08:01
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	46%	No	18/01/2015 04:07:33
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	39%	No	18/01/2015 03:59:15
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.5	No	80%	No	18/01/2015 03:40:08
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.6	No	39%	No	18/01/2015 03:37:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65.3	No	46%	No	18/01/2015 03:37:34
000104203903E300	1 Downstairs Thermostat	n/a	No	71.6	No	39%	No	18/01/2015 03:29:16
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.6	No	80%	No	18/01/2015 03:10:10
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.7	No	39%	No	18/01/2015 03:07:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	46%	No	18/01/2015 03:07:31
000104203903E300	1 Downstairs Thermostat	n/a	No	71.6	No	39%	No	18/01/2015 02:59:14
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.2	No	80%	No	18/01/2015 02:40:07
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.8	No	40%	No	18/01/2015 02:37:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	46%	No	18/01/2015 02:37:28
000104203903E300	1 Downstairs Thermostat	n/a	No	71.3	No	40%	No	18/01/2015 02:29:11
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	79%	No	18/01/2015 02:10:04
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	46%	No	18/01/2015 02:07:26
000104203903E300	1 Downstairs Thermostat	n/a	No	71.3	No	40%	No	18/01/2015 01:59:09
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.3	No	78%	No	18/01/2015 01:40:04
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	72.2	No	40%	No	18/01/2015 01:37:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	65	No	46%	No	18/01/2015 01:37:24
000104203903E300	1 Downstairs Thermostat	n/a	No	71.2	No	41%	No	18/01/2015 01:29:07
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	74%	No	18/01/2015 01:10:04
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	72.2	No	41%	No	18/01/2015 01:07:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.9	No	46%	No	18/01/2015 01:07:23
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	42%	No	18/01/2015 00:59:05
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	72%	No	18/01/2015 00:40:04
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.8	No	42%	No	18/01/2015 00:37:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.6	No	46%	No	18/01/2015 00:37:21
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	43%	No	18/01/2015 00:29:03
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.9	No	73%	No	18/01/2015 00:10:02
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	71.1	No	44%	No	18/01/2015 00:07:58
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.5	No	46%	No	18/01/2015 00:07:18
000104203903E300	1 Downstairs Thermostat	n/a	No	69.5	No	43%	No	17/01/2015 23:58:56
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	71%	No	17/01/2015 23:40:03
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	69.9	No	45%	No	17/01/2015 23:37:59
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.1	No	46%	No	17/01/2015 23:37:16
000104203903E300	1 Downstairs Thermostat	n/a	No	68.5	No	44%	No	17/01/2015 23:28:54
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	70%	No	17/01/2015 23:09:23
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	68.6	No	48%	No	17/01/2015 23:07:57
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.7	No	45%	No	17/01/2015 23:07:14
000104203903E300	1 Downstairs Thermostat	n/a	No	67.2	No	43%	No	17/01/2015 22:58:52
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	68.2	No	43%	No	17/01/2015 22:37:56
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42	No	70%	No	17/01/2015 22:37:53
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.6	No	45%	No	17/01/2015 22:37:13
000104203903E300	1 Downstairs Thermostat	n/a	No	67.2	No	43%	No	17/01/2015 22:28:51
0001D994F4E97F51	2 Upstairs Thermostat	n/a	No	68.2	No	44%	No	17/01/2015 22:08:05
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.2	No	70%	No	17/01/2015 22:08:02
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.6	No	45%	No	17/01/2015 22:07:22
000104203903E300	1 Downstairs Thermostat	n/a	No	67.5	No	43%	No	17/01/2015 21:59:02
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.4	No	67%	No	17/01/2015 21:38:01
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.6	No	45%	No	17/01/2015 21:37:22
000104203903E300	1 Downstairs Thermostat	n/a	No	67.6	No	43%	No	17/01/2015 21:28:57
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.6	No	68%	No	17/01/2015 21:08:01
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.6	No	45%	No	17/01/2015 21:07:15
000104203903E300	1 Downstairs Thermostat	n/a	No	67.7	No	43%	No	17/01/2015 20:58:55
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.6	No	68%	No	17/01/2015 20:37:57
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.6	No	45%	No	17/01/2015 20:37:13
000104203903E300	1 Downstairs Thermostat	n/a	No	68	No	43%	No	17/01/2015 20:28:53
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.9	No	67%	No	17/01/2015 20:07:55
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.7	No	45%	No	17/01/2015 20:07:11
000104203903E300	1 Downstairs Thermostat	n/a	No	68.2	No	43%	No	17/01/2015 19:58:51
00011ED95A401B5B	5 Outside Back West Door	n/a	No	41.9	No	65%	No	17/01/2015 19:37:53
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.7	No	45%	No	17/01/2015 19:37:09
000104203903E300	1 Downstairs Thermostat	n/a	No	68.5	No	42%	No	17/01/2015 19:28:49
00011ED95A401B5B	5 Outside Back West Door	n/a	No	42.9	No	64%	No	17/01/2015 19:07:51
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.9	No	45%	No	17/01/2015 19:07:07
000104203903E300	1 Downstairs Thermostat	n/a	No	68.6	No	41%	No	17/01/2015 18:58:47
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.7	No	62%	No	17/01/2015 18:37:49
00015EE21AD9638C	4 Basement - eguage	n/a	No	63.9	No	45%	No	17/01/2015 18:37:05
000104203903E300	1 Downstairs Thermostat	n/a	No	69	No	40%	No	17/01/2015 18:28:45
00011ED95A401B5B	5 Outside Back West Door	n/a	No	43.4	No	62%	No	17/01/2015 18:07:42
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	45%	No	17/01/2015 18:06:58
000104203903E300	1 Downstairs Thermostat	n/a	No	69.4	No	40%	No	17/01/2015 17:58:45
00011ED95A401B5B	5 Outside Back West Door	n/a	No	44.2	No	60%	No	17/01/2015 17:37:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	45%	No	17/01/2015 17:36:56
000104203903E300	1 Downstairs Thermostat	n/a	No	69.8	No	39%	No	17/01/2015 17:28:43
00011ED95A401B5B	5 Outside Back West Door	n/a	No	46	No	57%	No	17/01/2015 17:07:40
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	45%	No	17/01/2015 17:06:56
000104203903E300	1 Downstairs Thermostat	n/a	No	70.2	No	38%	No	17/01/2015 16:58:41
00011ED95A401B5B	5 Outside Back West Door	n/a	No	48.3	No	55%	No	17/01/2015 16:37:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	44%	No	17/01/2015 16:36:54
000104203903E300	1 Downstairs Thermostat	n/a	No	70.3	No	38%	No	17/01/2015 16:28:39
00011ED95A401B5B	5 Outside Back West Door	n/a	No	49.7	No	53%	No	17/01/2015 16:07:38
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	44%	No	17/01/2015 16:06:53
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	38%	No	17/01/2015 15:58:37
00011ED95A401B5B	5 Outside Back West Door	n/a	No	50.4	No	52%	No	17/01/2015 15:37:39
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	44%	No	17/01/2015 15:36:50
000104203903E300	1 Downstairs Thermostat	n/a	No	70.7	No	38%	No	17/01/2015 15:28:34
00011ED95A401B5B	5 Outside Back West Door	n/a	No	50.5	No	53%	No	17/01/2015 15:07:23
00015EE21AD9638C	4 Basement - eguage	n/a	No	64	No	44%	No	17/01/2015 15:06:48
000104203903E300	1 Downstairs Thermostat	n/a	No	70.8	No	38%	No	17/01/2015 14:58:34
00011ED95A401B5B	5 Outside Back West Door	n/a	No	50	No	53%	No	17/01/2015 14:37:19
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.1	No	44%	No	17/01/2015 14:36:45
000104203903E300	1 Downstairs Thermostat	n/a	No	71.6	No	37%	No	17/01/2015 14:28:31
00011ED95A401B5B	5 Outside Back West Door	n/a	No	49.2	No	54%	No	17/01/2015 14:07:20
00015EE21AD9638C	4 Basement - eguage	n/a	No	64.1	No	44%	No	17/01/2015 14:06:46
000104203903E300	1 Downstairs Thermostat	n/a	No	71.8	No	38%	No	17/01/2015 13:58:30
